   2.9387795e-01	   1.6144114e+02	   2.3306636e-01	   1.5403341e+02	   1.0114705e-01	   1.7318906e+01	   3.2881496e-01	   1.7272609e+02	   1.6440748e-01	   5.1817827e+02	
   3.2171286e-01	   1.6037819e+02	   2.5746885e-01	   1.5288150e+02	   1.3636337e-01	   1.6912303e+01	   3.4489472e-01	   1.7089975e+02	   1.7244736e-01	   5.1269927e+02	
   3.6976553e-01	   1.5936665e+02	   2.9705392e-01	   1.5174948e+02	   1.9634270e-01	   1.6519442e+01	   3.6289744e-01	   1.6900845e+02	   1.8144872e-01	   5.0702533e+02	
   4.5368051e-01	   1.5839935e+02	   3.6677444e-01	   1.5063691e+02	   2.9835063e-01	   1.6139721e+01	   4.0991106e-01	   1.6733295e+02	   2.0495553e-01	   5.0199887e+02	
   5.5958340e-01	   1.5746910e+02	   4.5218360e-01	   1.4954334e+02	   4.2651143e-01	   1.5772569e+01	   4.5556800e-01	   1.6580778e+02	   2.2778400e-01	   4.9742335e+02	
   5.7625434e-01	   1.5656871e+02	   4.6749077e-01	   1.4846835e+02	   4.5405416e-01	   1.5417445e+01	   4.7376391e-01	   1.6432220e+02	   2.3688196e-01	   4.9296661e+02	
   5.5959205e-01	   1.5569103e+02	   4.5571269e-01	   1.4741150e+02	   4.4469707e-01	   1.5073837e+01	   4.8342312e-01	   1.6270555e+02	   2.4171156e-01	   4.8811664e+02	
   5.1963496e-01	   1.5482885e+02	   4.2667883e-01	   1.4637240e+02	   4.0914796e-01	   1.4741260e+01	   4.6514766e-01	   1.6127718e+02	   2.3257383e-01	   4.8383154e+02	
   4.6827684e-01	   1.5397500e+02	   3.8913559e-01	   1.4535063e+02	   3.6122714e-01	   1.4419253e+01	   4.4221928e-01	   1.5996342e+02	   2.2110964e-01	   4.7989026e+02	
   4.1389183e-01	   1.5312926e+02	   3.4600280e-01	   1.4434580e+02	   3.0984145e-01	   1.4107380e+01	   4.0992803e-01	   1.5869189e+02	   2.0496402e-01	   4.7607569e+02	
   3.6007374e-01	   1.5229736e+02	   3.0079801e-01	   1.4335753e+02	   2.5925836e-01	   1.3805227e+01	   3.7835996e-01	   1.5748623e+02	   1.8917998e-01	   4.7245871e+02	
   3.1009374e-01	   1.5148104e+02	   2.5770809e-01	   1.4238543e+02	   2.1372575e-01	   1.3512399e+01	   3.4228992e-01	   1.5615416e+02	   1.7114496e-01	   4.6846249e+02	
   2.6942797e-01	   1.5068205e+02	   2.2304751e-01	   1.4142914e+02	   1.7917499e-01	   1.3228522e+01	   3.0922965e-01	   1.5464890e+02	   1.5461482e-01	   4.6394670e+02	
   2.4141797e-01	   1.4990216e+02	   2.0050934e-01	   1.4048831e+02	   1.5562566e-01	   1.2953240e+01	   2.8362081e-01	   1.5316858e+02	   1.4181041e-01	   4.5950572e+02	
   2.1646756e-01	   1.4884567e+02	   1.8206112e-01	   1.3919643e+02	   1.3769684e-01	   1.2581646e+01	   2.5155999e-01	   1.5104030e+02	   1.2577999e-01	   4.5312090e+02	
