wl,1,6,5,2,3,4
812,0.008322,0.004791,0.009073,0.007527,0.00725,0.008725
814,0.008182,0.004755,0.009057,0.007577,0.007278,0.00873
816,0.00819,0.004724,0.009002,0.007616,0.007221,0.008586
818,0.008146,0.004569,0.008847,0.007559,0.007002,0.00848
820,0.00808,0.004567,0.008845,0.007479,0.006912,0.008481
822,0.007831,0.004537,0.008845,0.007348,0.007035,0.008436
824,0.007751,0.004469,0.008844,0.00741,0.006974,0.008307
826,0.007852,0.004499,0.008824,0.007385,0.007051,0.008388
828,0.007812,0.004403,0.008805,0.007195,0.006902,0.008462
830,0.007823,0.004541,0.008718,0.007213,0.006953,0.008405
832,0.007849,0.004587,0.008719,0.007453,0.007091,0.008391
834,0.007806,0.00447,0.008784,0.007436,0.007016,0.008439
836,0.007873,0.004559,0.008846,0.007232,0.007038,0.008445
838,0.007607,0.004624,0.008804,0.007152,0.007013,0.008356
840,0.007596,0.004672,0.008843,0.007101,0.006914,0.008321
842,0.007657,0.004653,0.008804,0.007212,0.006877,0.00832
844,0.007613,0.004695,0.008898,0.007306,0.006889,0.008309
846,0.007689,0.004707,0.008908,0.007326,0.006903,0.008317
848,0.007746,0.004668,0.008878,0.007244,0.006986,0.008348
850,0.007838,0.004823,0.008926,0.007324,0.007092,0.008477
852,0.007913,0.00486,0.009009,0.007414,0.00716,0.008537
854,0.007944,0.004852,0.009034,0.007451,0.007147,0.008582
856,0.007965,0.004886,0.009055,0.007441,0.007141,0.008539
858,0.008015,0.004934,0.009092,0.007458,0.007216,0.008511
860,0.008102,0.004994,0.009119,0.007491,0.007316,0.008534
862,0.008144,0.005055,0.009193,0.007617,0.007348,0.008649
864,0.008205,0.005143,0.009302,0.007698,0.007411,0.008709
866,0.008283,0.005209,0.009359,0.007749,0.007481,0.008767
868,0.008398,0.005254,0.009468,0.007768,0.007596,0.008851
870,0.008457,0.005328,0.009507,0.007854,0.007664,0.008921
872,0.008523,0.005422,0.009562,0.007997,0.007725,0.008997
874,0.008682,0.005499,0.009663,0.008108,0.007829,0.00909
876,0.008815,0.005649,0.009782,0.008211,0.007953,0.009213
878,0.008912,0.005741,0.009908,0.008353,0.008054,0.009348
880,0.009056,0.00584,0.01003,0.008484,0.008148,0.009471
882,0.009374,0.006079,0.01025,0.008675,0.008427,0.00972
884,0.009706,0.006421,0.01055,0.008989,0.008747,0.01003
886,0.01011,0.006808,0.01094,0.009397,0.009169,0.01044
888,0.01066,0.007348,0.01151,0.009911,0.009708,0.0109
890,0.01132,0.008008,0.01217,0.01057,0.01037,0.01158
892,0.01216,0.008761,0.01298,0.01142,0.01123,0.0124
894,0.01315,0.009653,0.01393,0.01234,0.01217,0.01329
896,0.01412,0.01058,0.01486,0.01332,0.0131,0.01421
898,0.01505,0.01148,0.01577,0.01425,0.01406,0.01517
900,0.01592,0.01228,0.01657,0.01506,0.01496,0.016
902,0.01662,0.0129,0.0172,0.01575,0.01561,0.01666
904,0.01704,0.01328,0.0176,0.01614,0.01596,0.01704
906,0.01716,0.01337,0.0177,0.01626,0.01607,0.01714
908,0.01693,0.01317,0.01746,0.01602,0.01586,0.01692
910,0.01638,0.01268,0.01692,0.0155,0.01533,0.01638
912,0.01564,0.01193,0.01617,0.0147,0.01454,0.01559
914,0.01465,0.011,0.01521,0.01373,0.01361,0.01465
916,0.0136,0.01004,0.01425,0.0127,0.01262,0.01367
918,0.01258,0.009101,0.01326,0.0117,0.01163,0.01272
920,0.01159,0.008236,0.01232,0.01078,0.01071,0.01181
922,0.01064,0.007412,0.01143,0.009831,0.009767,0.01093
924,0.009822,0.006682,0.01068,0.009016,0.008983,0.01016
926,0.009197,0.006114,0.01009,0.008418,0.00838,0.009568
928,0.008735,0.005718,0.009628,0.007977,0.007897,0.009135
930,0.008444,0.005433,0.009287,0.007673,0.007579,0.008832
932,0.008187,0.005179,0.009039,0.007421,0.007279,0.00861
934,0.008043,0.005073,0.008892,0.007295,0.007164,0.008434
936,0.007933,0.004969,0.008793,0.007179,0.00709,0.008335
938,0.00783,0.004911,0.008718,0.007128,0.007054,0.008272
940,0.007812,0.004881,0.008726,0.007118,0.007009,0.008231
942,0.007795,0.004881,0.008699,0.007083,0.007005,0.008196
944,0.007829,0.004908,0.008714,0.007078,0.006989,0.008197
946,0.007818,0.0049,0.008728,0.007092,0.006992,0.008189
948,0.007829,0.004874,0.008753,0.007095,0.006994,0.008183
950,0.007843,0.004856,0.008734,0.007107,0.006985,0.008186
952,0.007837,0.004875,0.00871,0.007096,0.007005,0.008188
954,0.007812,0.004928,0.008727,0.007089,0.007013,0.008171
956,0.007827,0.00491,0.008739,0.007077,0.007007,0.008175
958,0.007868,0.004895,0.008732,0.007103,0.006982,0.008183
960,0.007882,0.004896,0.008714,0.00715,0.006964,0.008178
962,0.007872,0.004856,0.008722,0.007132,0.006938,0.008178
964,0.007816,0.004839,0.0087,0.007086,0.006913,0.008153
966,0.007787,0.004844,0.008697,0.007062,0.006917,0.008134
968,0.007802,0.004877,0.008673,0.007054,0.006924,0.008145
970,0.007792,0.004892,0.008689,0.00705,0.006945,0.008179
972,0.007825,0.004884,0.008723,0.007044,0.006967,0.008188
974,0.007863,0.004903,0.008766,0.00709,0.00702,0.008216
976,0.007915,0.005003,0.008814,0.007125,0.007063,0.008266
978,0.00798,0.005082,0.008864,0.007209,0.007119,0.00834
980,0.008108,0.005184,0.008985,0.007304,0.007223,0.00846
982,0.008258,0.00531,0.009102,0.007443,0.007359,0.008565
984,0.008409,0.005465,0.009238,0.007601,0.007522,0.008721
986,0.008586,0.00566,0.009414,0.00778,0.007685,0.0089
988,0.008741,0.005865,0.009605,0.007946,0.007888,0.009089
990,0.008978,0.006082,0.009798,0.008188,0.008144,0.009278
992,0.00924,0.006334,0.01002,0.008421,0.008377,0.00951
994,0.009453,0.006562,0.01025,0.008638,0.008615,0.009727
996,0.009666,0.006755,0.01048,0.00887,0.008844,0.009985
998,0.009919,0.007009,0.01074,0.009154,0.009121,0.01026
1000,0.01017,0.007265,0.01098,0.009432,0.009389,0.01051
